TransactionID,CustomerID,TransactionAmount,TransactionDate,MerchantCategory
1942,213,171.90312734507944,2027-04-26,Electronics
1943,213,127.42807459114584,2027-04-27,Entertainment
1944,213,167.557857600833,2027-04-28,Electronics
1945,213,46.91983999757945,2027-04-29,Dining
1946,213,147.3607722740939,2027-04-30,Grocery
1947,213,55.54168146895579,2027-05-01,Grocery
1948,213,81.81992881978653,2027-05-02,Electronics
1949,213,129.2774158033654,2027-05-03,Electronics
1950,213,52.93986383472566,2027-05-04,Clothing
1951,213,72.13299355075583,2027-05-05,Grocery
1952,213,46.49396688728069,2027-05-06,Entertainment
1953,213,127.7558056783076,2027-05-07,Dining
1954,213,63.24775542561614,2027-05-08,Entertainment
1955,214,94.01606054082774,2027-05-09,Dining
1956,214,111.95615431231755,2027-05-10,Grocery
1957,214,106.80120746693737,2027-05-11,Clothing
1958,214,102.48011946636181,2027-05-12,Clothing
1959,214,102.39073749829842,2027-05-13,Entertainment
1960,214,48.02922615518129,2027-05-14,Entertainment
1961,214,83.8920674096954,2027-05-15,Grocery
1962,214,101.98005828413699,2027-05-16,Grocery
1963,214,97.04452031047411,2027-05-17,Clothing
1964,214,88.34175511312549,2027-05-18,Entertainment
1965,214,67.30394277062462,2027-05-19,Clothing
1966,215,105.76268018335027,2027-05-20,Electronics
1967,215,114.5642272758509,2027-05-21,Dining
1968,215,76.60147889008346,2027-05-22,Dining
1969,216,142.66550545900745,2027-05-23,Grocery
1970,216,173.50956224047695,2027-05-24,Dining
1971,216,94.86026391665072,2027-05-25,Electronics
1972,216,64.41655316296813,2027-05-26,Entertainment
1973,216,52.624006554771825,2027-05-27,Dining
1974,216,81.27768588178326,2027-05-28,Grocery
1975,216,91.7300481252999,2027-05-29,Dining
1976,217,51.277758838475016,2027-05-30,Electronics
1977,217,80.14198098440416,2027-05-31,Grocery
1978,217,139.3677033636757,2027-06-01,Dining
1979,217,31.14117771918957,2027-06-02,Electronics
1980,218,97.54841008052622,2027-06-03,Clothing
1981,218,71.92994611354985,2027-06-04,Dining
1982,218,93.01759697829793,2027-06-05,Entertainment
1983,218,177.66564668116087,2027-06-06,Dining
1984,218,91.0542783009347,2027-06-07,Grocery
1985,218,85.16907362138022,2027-06-08,Entertainment
1986,218,124.13443787996484,2027-06-09,Clothing
1987,219,106.40761714868796,2027-06-10,Grocery
1988,219,97.73572958204687,2027-06-11,Entertainment
1989,219,108.11559707995102,2027-06-12,Grocery
1990,219,156.02093074170077,2027-06-13,Grocery
1991,219,135.4073148427907,2027-06-14,Electronics
1992,219,82.52430331785375,2027-06-15,Grocery
1993,219,173.4585677811985,2027-06-16,Grocery
1994,220,73.96020300246087,2027-06-17,Entertainment
1995,220,97.55437537132472,2027-06-18,Clothing
1996,220,102.55889234776268,2027-06-19,Entertainment
1997,220,80.74700710566162,2027-06-20,Clothing
1998,220,165.1447463436947,2027-06-21,Dining
1999,220,78.91885903973196,2027-06-22,Clothing
2000,220,87.84733261133526,2027-06-23,Dining
2001,220,144.0978480966617,2027-06-24,Electronics
2002,220,75.22325615472379,2027-06-25,Clothing
2003,221,50.25216271346317,2027-06-26,Entertainment
2004,221,98.80132091192468,2027-06-27,Entertainment
2005,221,57.48190258322726,2027-06-28,Grocery
2006,221,54.466034171332126,2027-06-29,Electronics
2007,221,31.520140477111145,2027-06-30,Entertainment
2008,221,33.76509372570673,2027-07-01,Entertainment
2009,222,35.1031010578337,2027-07-02,Grocery
2010,222,183.6003067247319,2027-07-03,Dining
2011,222,35.031697361263944,2027-07-04,Dining
2012,222,56.79364207803992,2027-07-05,Grocery
2013,222,88.51620623110874,2027-07-06,Dining
2014,222,121.71276892970033,2027-07-07,Entertainment
2015,222,127.22827221364923,2027-07-08,Clothing
2016,222,64.43550199451948,2027-07-09,Electronics
2017,222,96.75823290569673,2027-07-10,Grocery
2018,223,87.35353976079318,2027-07-11,Entertainment
2019,223,94.30478787813433,2027-07-12,Electronics
2020,223,99.9349779520299,2027-07-13,Dining
2021,223,111.78908842643605,2027-07-14,Electronics
2022,223,71.31242268801758,2027-07-15,Clothing
2023,223,153.07148234117426,2027-07-16,Electronics
2024,223,195.0338645145846,2027-07-17,Dining
2025,223,79.19292956379259,2027-07-18,Entertainment
2026,223,223.3674602057372,2027-07-19,Entertainment
2027,223,73.32372258890604,2027-07-20,Clothing
2028,223,97.5250789885999,2027-07-21,Clothing
2029,223,87.7088885463707,2027-07-22,Grocery
2030,223,95.82476618665973,2027-07-23,Clothing
2031,223,145.77958966872615,2027-07-24,Electronics
2032,224,85.45604578703013,2027-07-25,Grocery
2033,224,53.371463848623506,2027-07-26,Electronics
2034,224,70.72007580445333,2027-07-27,Entertainment
2035,224,85.54241516730649,2027-07-28,Electronics
2036,224,101.37411982541762,2027-07-29,Clothing
2037,224,64.57779337764683,2027-07-30,Grocery
2038,224,67.89710763332448,2027-07-31,Electronics
2039,224,103.0115996445789,2027-08-01,Dining
2040,224,104.59111083764462,2027-08-02,Dining
2041,224,136.76712833463003,2027-08-03,Entertainment
2042,224,70.31409089844865,2027-08-04,Grocery
2043,225,116.61122515476472,2027-08-05,Entertainment
2044,225,87.78285628448057,2027-08-06,Electronics
2045,225,74.97095666599915,2027-08-07,Grocery
2046,225,89.07415780311082,2027-08-08,Electronics
2047,225,94.6385259111612,2027-08-09,Grocery
2048,225,50.6132061042143,2027-08-10,Grocery
2049,225,52.54650419411248,2027-08-11,Grocery
2050,225,123.57235344068306,2027-08-12,Clothing
2051,225,78.31440631195228,2027-08-13,Dining
2052,225,101.69933185129112,2027-08-14,Grocery
2053,225,121.97550366689894,2027-08-15,Entertainment
2054,226,89.31163602882981,2027-08-16,Electronics
2055,226,117.54515000383248,2027-08-17,Clothing
2056,226,94.90621992805174,2027-08-18,Grocery
2057,226,96.87354403196704,2027-08-19,Grocery
2058,226,150.98284054557405,2027-08-20,Entertainment
2059,226,85.03557915486428,2027-08-21,Entertainment
2060,226,124.1911669834195,2027-08-22,Entertainment
2061,226,46.22454915662217,2027-08-23,Grocery
2062,226,100.09512428868788,2027-08-24,Clothing
2063,226,167.61519424216095,2027-08-25,Dining
2064,226,230.59359040892969,2027-08-26,Clothing
2065,226,47.3987177150618,2027-08-27,Dining
2066,226,78.13734419381387,2027-08-28,Entertainment
2067,226,58.09789766589698,2027-08-29,Clothing
2068,226,86.54705905757653,2027-08-30,Entertainment
2069,227,132.9629701738307,2027-08-31,Grocery
2070,227,153.35168726642826,2027-09-01,Grocery
2071,227,155.5252228694484,2027-09-02,Entertainment
2072,227,45.281334096647626,2027-09-03,Electronics
2073,227,93.73188991218301,2027-09-04,Dining
2074,227,69.6601275977123,2027-09-05,Grocery
2075,227,84.30792621620571,2027-09-06,Dining
2076,227,74.18103971133151,2027-09-07,Entertainment
2077,227,46.43782042242208,2027-09-08,Dining
2078,227,154.00803169824712,2027-09-09,Electronics
2079,227,64.87832852178896,2027-09-10,Electronics
2080,227,70.26366229374555,2027-09-11,Grocery
2081,227,168.05836822116416,2027-09-12,Dining
2082,227,42.405677324226815,2027-09-13,Clothing
2083,227,111.08537332678407,2027-09-14,Grocery
2084,227,141.03703448966357,2027-09-15,Dining
2085,227,162.20192567717933,2027-09-16,Dining
2086,228,107.78020213351722,2027-09-17,Dining
2087,228,125.1837268377947,2027-09-18,Grocery
2088,228,141.00395399270533,2027-09-19,Clothing
2089,228,87.1520160408416,2027-09-20,Entertainment
2090,228,60.62253794803395,2027-09-21,Electronics
2091,228,173.62429910878063,2027-09-22,Dining
2092,228,119.34988867639939,2027-09-23,Entertainment
2093,228,93.68363611624966,2027-09-24,Entertainment
2094,228,47.636147959873156,2027-09-25,Entertainment
2095,228,28.064226137807484,2027-09-26,Clothing
2096,228,110.13834692993652,2027-09-27,Dining
2097,228,27.08245570985988,2027-09-28,Dining
2098,228,93.23221034482967,2027-09-29,Electronics
2099,228,66.28554756178595,2027-09-30,Clothing
2100,228,74.09665657575704,2027-10-01,Entertainment
2101,229,156.26459619472217,2027-10-02,Entertainment
2102,229,66.57966288322446,2027-10-03,Clothing
2103,229,95.31552535946169,2027-10-04,Electronics
2104,229,66.74730407269608,2027-10-05,Electronics
2105,229,105.66155357799472,2027-10-06,Dining
2106,229,99.13666010045694,2027-10-07,Clothing
2107,229,93.26064648762386,2027-10-08,Grocery
2108,229,141.23159502652325,2027-10-09,Electronics
2109,229,42.45784750393028,2027-10-10,Entertainment
2110,229,36.842284523734335,2027-10-11,Electronics
2111,229,51.89885716045099,2027-10-12,Grocery
2112,229,99.35925106934754,2027-10-13,Electronics
2113,229,113.58482326266669,2027-10-14,Clothing
2114,230,18.388073177798102,2027-10-15,Clothing
2115,230,112.93098086258297,2027-10-16,Electronics
2116,230,186.8022679444556,2027-10-17,Electronics
2117,230,79.0241916051948,2027-10-18,Dining
2118,230,175.60412433162637,2027-10-19,Dining
2119,230,109.31464957485822,2027-10-20,Entertainment
2120,230,166.59342247751954,2027-10-21,Grocery
2121,230,152.83955630701595,2027-10-22,Grocery
2122,230,79.0434110273952,2027-10-23,Electronics
2123,230,133.2162066703398,2027-10-24,Clothing
2124,230,78.96529130516777,2027-10-25,Clothing
2125,231,185.2734554736244,2027-10-26,Electronics
2126,231,82.41034426994112,2027-10-27,Dining
2127,231,115.97484397419976,2027-10-28,Clothing
2128,231,200.65298308768286,2027-10-29,Entertainment
2129,232,118.2256262265828,2027-10-30,Dining
2130,232,75.24497791970917,2027-10-31,Dining
2131,232,48.98066136674934,2027-11-01,Clothing
2132,232,42.651843768744364,2027-11-02,Entertainment
2133,233,112.68065259012089,2027-11-03,Clothing
2134,233,89.06141879821533,2027-11-04,Entertainment
2135,233,52.35913561098643,2027-11-05,Grocery
2136,234,126.93507080273791,2027-11-06,Dining
2137,234,126.16382139225308,2027-11-07,Entertainment
2138,234,88.34430310032639,2027-11-08,Grocery
2139,234,169.8320225837944,2027-11-09,Electronics
2140,234,38.65029417914621,2027-11-10,Dining
2141,234,76.57604388552588,2027-11-11,Electronics
2142,234,117.9442068965433,2027-11-12,Grocery
2143,234,55.33969762608847,2027-11-13,Electronics
2144,234,132.46073727712476,2027-11-14,Electronics
2145,234,149.54636339927535,2027-11-15,Electronics
2146,234,22.83661141321334,2027-11-16,Dining
2147,234,172.37712197719802,2027-11-17,Electronics
2148,234,114.79785068992672,2027-11-18,Dining
2149,235,72.42742120255721,2027-11-19,Electronics
2150,235,44.529395992633496,2027-11-20,Clothing
2151,235,140.2660339044448,2027-11-21,Dining
2152,235,51.02007035301507,2027-11-22,Electronics
2153,235,114.70398558622789,2027-11-23,Grocery
2154,235,52.06642696260188,2027-11-24,Clothing
2155,235,92.28087495060763,2027-11-25,Grocery
2156,236,137.51129205086815,2027-11-26,Dining
2157,236,72.87952449863542,2027-11-27,Grocery
2158,236,171.85368642135484,2027-11-28,Clothing
2159,236,119.15859201268015,2027-11-29,Clothing
2160,236,55.428718066298,2027-11-30,Entertainment
2161,236,46.32393312851944,2027-12-01,Clothing
2162,237,62.91116723197375,2027-12-02,Electronics
2163,237,90.27904538971728,2027-12-03,Clothing
2164,237,179.13676668227708,2027-12-04,Clothing
2165,238,194.31873237358727,2027-12-05,Clothing
2166,238,71.5740261935879,2027-12-06,Entertainment
2167,238,70.51975119960564,2027-12-07,Grocery
2168,238,128.02740286401288,2027-12-08,Clothing
2169,238,127.56110924181635,2027-12-09,Grocery
2170,238,159.61696427487942,2027-12-10,Dining
2171,238,161.51841452154454,2027-12-11,Entertainment
2172,238,60.80291035435012,2027-12-12,Grocery
2173,238,41.69103764201326,2027-12-13,Entertainment
2174,238,119.94067419458283,2027-12-14,Dining
2175,238,101.76473131717859,2027-12-15,Dining
2176,238,30.93372096707318,2027-12-16,Electronics
2177,238,33.52423721616765,2027-12-17,Clothing
2178,239,41.17472560407367,2027-12-18,Electronics
2179,239,117.34981090358829,2027-12-19,Grocery
2180,239,86.63222096725683,2027-12-20,Entertainment
2181,239,118.54987821869257,2027-12-21,Dining
2182,239,53.576014926538,2027-12-22,Clothing
2183,239,122.40702540504161,2027-12-23,Entertainment
2184,240,107.47580105772556,2027-12-24,Clothing
2185,240,126.44937866358431,2027-12-25,Grocery
2186,240,73.99168748722938,2027-12-26,Dining
2187,240,66.57441069249845,2027-12-27,Clothing
2188,240,44.49286455645664,2027-12-28,Clothing
2189,240,79.83714626038753,2027-12-29,Electronics
2190,240,146.69532880501686,2027-12-30,Entertainment
2191,240,164.73864178976527,2027-12-31,Clothing
2192,240,51.2441624073014,2028-01-01,Clothing
2193,240,90.24764653236144,2028-01-02,Grocery
2194,240,180.3460901505885,2028-01-03,Electronics
2195,240,191.33430577893245,2028-01-04,Dining
2196,240,78.3177087702404,2028-01-05,Grocery
2197,240,152.49720880947373,2028-01-06,Entertainment
2198,240,140.9287218351525,2028-01-07,Electronics
2199,241,135.78357902291583,2028-01-08,Electronics
2200,241,38.14734687749106,2028-01-09,Clothing
2201,241,69.54204913733334,2028-01-10,Electronics
2202,241,85.76638950778543,2028-01-11,Clothing
2203,241,84.62508838971276,2028-01-12,Clothing
2204,241,89.79932259403304,2028-01-13,Dining
2205,241,200.79956522717157,2028-01-14,Clothing
2206,241,79.58028995790039,2028-01-15,Entertainment
2207,241,109.7424351052932,2028-01-16,Clothing
2208,241,107.98020297064738,2028-01-17,Entertainment
2209,242,90.31895371324228,2028-01-18,Electronics
2210,242,52.88138633855377,2028-01-19,Clothing
2211,242,95.91564036932637,2028-01-20,Electronics
2212,242,30.61252117666732,2028-01-21,Electronics
2213,242,114.71172580744235,2028-01-22,Clothing
2214,242,27.773874401191883,2028-01-23,Clothing
2215,242,110.08314135922382,2028-01-24,Clothing
2216,242,67.78983912582015,2028-01-25,Electronics
2217,242,56.55200919949892,2028-01-26,Dining
2218,243,128.91816531910922,2028-01-27,Grocery
2219,243,75.27137173509645,2028-01-28,Dining
2220,243,93.64529426892992,2028-01-29,Grocery
2221,243,38.852072385689105,2028-01-30,Clothing
2222,243,170.2184226217312,2028-01-31,Entertainment
2223,243,97.86677740201583,2028-02-01,Grocery
2224,243,97.75566572994578,2028-02-02,Dining
2225,244,154.57636181718553,2028-02-03,Clothing
2226,244,115.84216618733669,2028-02-04,Clothing
2227,244,21.085864391466256,2028-02-05,Grocery
2228,244,177.91730087926393,2028-02-06,Clothing
2229,245,78.21073876114859,2028-02-07,Clothing
2230,245,173.14022523733942,2028-02-08,Grocery
2231,245,76.91870567590595,2028-02-09,Entertainment
2232,245,68.75769588166216,2028-02-10,Dining
2233,245,112.2835158447546,2028-02-11,Grocery
2234,245,219.04192599320646,2028-02-12,Grocery
2235,245,152.42580830604885,2028-02-13,Clothing
2236,245,117.91098546006673,2028-02-14,Grocery
2237,245,111.48262776574552,2028-02-15,Electronics
2238,245,95.50453551566177,2028-02-16,Dining
2239,245,169.6217416839033,2028-02-17,Entertainment
2240,245,130.40157782065916,2028-02-18,Dining
2241,245,43.99760388781405,2028-02-19,Entertainment
2242,245,56.72315145695237,2028-02-20,Clothing
2243,245,119.75000397347395,2028-02-21,Grocery
2244,245,51.838336723117564,2028-02-22,Entertainment
2245,245,97.6109353092586,2028-02-23,Grocery
2246,245,135.30779951254917,2028-02-24,Entertainment
2247,245,112.6475390249108,2028-02-25,Clothing
2248,245,47.77670766067703,2028-02-26,Clothing
2249,245,58.318662898533084,2028-02-27,Electronics
2250,245,114.2567265878024,2028-02-28,Clothing
2251,245,208.04189640236044,2028-02-29,Dining
2252,245,88.26782918021857,2028-03-01,Grocery
2253,245,137.4229987903994,2028-03-02,Grocery
2254,245,113.09753636790134,2028-03-03,Clothing
2255,245,67.44561383276796,2028-03-04,Entertainment
2256,246,138.13293174106806,2028-03-05,Entertainment
2257,246,38.213973297127396,2028-03-06,Entertainment
2258,246,133.6054045510481,2028-03-07,Clothing
2259,246,116.24506900604686,2028-03-08,Dining
2260,246,70.58014268117178,2028-03-09,Dining
2261,246,54.192148429278326,2028-03-10,Electronics
2262,247,73.62845414640886,2028-03-11,Dining
2263,247,64.95214134865482,2028-03-12,Grocery
2264,247,81.62836888093439,2028-03-13,Dining
2265,247,77.31746604005703,2028-03-14,Electronics
2266,247,70.56193659628785,2028-03-15,Grocery
2267,247,37.36429313344087,2028-03-16,Grocery
2268,247,50.294394412885346,2028-03-17,Electronics
2269,247,147.97772340139556,2028-03-18,Clothing
2270,248,71.5636438249581,2028-03-19,Electronics
2271,248,82.37454466048857,2028-03-20,Grocery
2272,248,75.32656459733042,2028-03-21,Electronics
2273,248,171.38102842821726,2028-03-22,Dining
2274,248,64.194631519636,2028-03-23,Grocery
2275,248,61.9503801915667,2028-03-24,Clothing
2276,248,117.41600527326594,2028-03-25,Dining
2277,248,101.10701092767512,2028-03-26,Dining
2278,248,118.8993186908049,2028-03-27,Clothing
2279,249,115.51855503060382,2028-03-28,Grocery
2280,249,139.74394964452898,2028-03-29,Dining
2281,249,47.11586481767195,2028-03-30,Entertainment
2282,249,112.3708534475759,2028-03-31,Clothing
2283,249,62.147926966425615,2028-04-01,Entertainment
2284,249,31.445018798735063,2028-04-02,Clothing
2285,249,115.16133591083658,2028-04-03,Grocery
2286,249,112.15535748684722,2028-04-04,Entertainment
2287,249,91.9230161358518,2028-04-05,Electronics
2288,249,140.84761254522044,2028-04-06,Electronics
2289,249,62.39653818896366,2028-04-07,Grocery
2290,249,123.64630931001804,2028-04-08,Clothing
2291,250,85.84942579809592,2028-04-09,Dining
2292,250,88.93843962866623,2028-04-10,Entertainment
2293,250,34.00690134333991,2028-04-11,Clothing
2294,251,141.49287407480733,2028-04-12,Dining
2295,251,110.19735992726181,2028-04-13,Entertainment
2296,251,121.51959464360358,2028-04-14,Electronics
2297,251,58.21620644920107,2028-04-15,Clothing
2298,251,104.4534042792364,2028-04-16,Electronics
2299,251,85.76494678055008,2028-04-17,Entertainment
2300,251,112.812552810813,2028-04-18,Electronics
2301,252,102.28148145633727,2028-04-19,Electronics
2302,252,186.3081057843215,2028-04-20,Clothing
2303,252,160.36635714594598,2028-04-21,Entertainment
2304,252,81.23597132770492,2028-04-22,Electronics
2305,252,115.10001271454826,2028-04-23,Grocery
2306,252,78.08324789711504,2028-04-24,Clothing
2307,252,139.1642960377233,2028-04-25,Clothing
2308,252,87.44508777636025,2028-04-26,Clothing
2309,252,73.07521037203676,2028-04-27,Clothing
2310,252,103.79712709545683,2028-04-28,Dining
2311,252,154.8172290534223,2028-04-29,Electronics
2312,252,143.97584397699492,2028-04-30,Electronics
2313,252,75.07323788930093,2028-05-01,Dining
2314,252,178.93790788708634,2028-05-02,Electronics
2315,253,59.92560903502206,2028-05-03,Electronics
2316,253,68.92007340167123,2028-05-04,Clothing
2317,253,136.54975197904636,2028-05-05,Dining
2318,253,31.56654027036474,2028-05-06,Entertainment
2319,253,93.76412489328737,2028-05-07,Entertainment
2320,253,81.07423356791871,2028-05-08,Clothing
2321,253,183.6284571828258,2028-05-09,Entertainment
2322,253,54.67288581939524,2028-05-10,Electronics
2323,253,57.68456285857876,2028-05-11,Grocery
2324,253,194.9468147473405,2028-05-12,Dining
2325,253,81.51252729530958,2028-05-13,Clothing
2326,253,152.12904374151987,2028-05-14,Dining
2327,253,75.47966237222239,2028-05-15,Entertainment
2328,253,67.58595167037328,2028-05-16,Electronics
2329,253,155.49484452201128,2028-05-17,Grocery
2330,253,216.14631009871616,2028-05-18,Dining
2331,254,160.81275246968244,2028-05-19,Grocery
2332,254,73.2185697115049,2028-05-20,Grocery
2333,254,91.89288976583416,2028-05-21,Grocery
2334,254,58.95553817047141,2028-05-22,Dining
2335,254,63.83908493035074,2028-05-23,Clothing
2336,254,62.28754601871473,2028-05-24,Entertainment
2337,255,76.3320014289111,2028-05-25,Clothing
2338,255,98.64635974081322,2028-05-26,Entertainment
2339,255,93.61099422781675,2028-05-27,Entertainment
2340,255,127.8364269179161,2028-05-28,Clothing
2341,255,100.99320920279467,2028-05-29,Dining
2342,255,122.43727430595811,2028-05-30,Clothing
2343,255,131.0798775725415,2028-05-31,Entertainment
2344,255,73.83175760572156,2028-06-01,Clothing
2345,255,86.6228427210222,2028-06-02,Clothing
2346,256,314.3319824984691,2028-06-03,Grocery
2347,256,70.97713688246463,2028-06-04,Entertainment
2348,256,125.55163482374267,2028-06-05,Clothing
2349,256,48.77078253897808,2028-06-06,Clothing
2350,256,132.76025371820262,2028-06-07,Electronics
2351,256,65.52314579261734,2028-06-08,Entertainment
2352,257,95.14763009634088,2028-06-09,Grocery
2353,257,44.67099705687906,2028-06-10,Clothing
2354,257,90.81107834044795,2028-06-11,Clothing
2355,257,91.66889065447974,2028-06-12,Electronics
2356,257,85.12786464897145,2028-06-13,Dining
2357,257,113.30192888373452,2028-06-14,Grocery
2358,257,149.59858523111154,2028-06-15,Clothing
2359,257,57.55163221378869,2028-06-16,Clothing
2360,257,86.09308558692918,2028-06-17,Clothing
2361,257,46.31404647243545,2028-06-18,Entertainment
2362,257,35.67034796602611,2028-06-19,Clothing
2363,257,100.40532902108225,2028-06-20,Entertainment
2364,257,55.384687954407845,2028-06-21,Grocery
2365,257,93.20788210658363,2028-06-22,Entertainment
2366,257,102.2356823205407,2028-06-23,Entertainment
2367,257,39.00815359145318,2028-06-24,Clothing
2368,257,109.26374151765118,2028-06-25,Clothing
2369,257,146.38592296521614,2028-06-26,Entertainment
2370,257,120.42851749369106,2028-06-27,Dining
2371,258,58.23043798901399,2028-06-28,Grocery
2372,258,90.51024689300701,2028-06-29,Grocery
2373,258,95.15968618065799,2028-06-30,Entertainment
2374,258,86.84947192602115,2028-07-01,Electronics
2375,258,47.54373823433446,2028-07-02,Electronics
2376,258,62.7704216681742,2028-07-03,Grocery
2377,258,83.31537247371402,2028-07-04,Electronics
2378,259,101.58462868042784,2028-07-05,Dining
2379,259,70.76065150685581,2028-07-06,Grocery
2380,259,23.35724486700618,2028-07-07,Dining
2381,259,33.522753406506475,2028-07-08,Grocery
2382,259,72.8310024621929,2028-07-09,Clothing
2383,259,186.18277799964238,2028-07-10,Clothing
2384,259,109.60074941591992,2028-07-11,Clothing
2385,259,100.27120170028985,2028-07-12,Entertainment
2386,259,62.308743132789544,2028-07-13,Entertainment
2387,259,74.42283217116842,2028-07-14,Clothing
2388,260,32.18867771091464,2028-07-15,Grocery
2389,260,60.27111600670884,2028-07-16,Electronics
2390,260,107.12304043000371,2028-07-17,Electronics
2391,260,100.61030629377498,2028-07-18,Dining
2392,260,67.60304096578275,2028-07-19,Entertainment
2393,261,86.81390451186167,2028-07-20,Entertainment
2394,261,93.64018536615136,2028-07-21,Grocery
2395,261,69.33569525064514,2028-07-22,Clothing
2396,261,112.4477935491548,2028-07-23,Grocery
2397,261,99.77812338662885,2028-07-24,Clothing
2398,261,75.70586835104248,2028-07-25,Electronics
2399,261,49.16440075552237,2028-07-26,Dining
2400,261,73.14834083384409,2028-07-27,Clothing
2401,261,70.85503383020496,2028-07-28,Electronics
2402,261,67.53238795981352,2028-07-29,Dining
2403,261,39.869262914183324,2028-07-30,Grocery
2404,262,163.80057027043168,2028-07-31,Electronics
2405,262,160.2123598367605,2028-08-01,Dining
2406,262,85.38387481774281,2028-08-02,Clothing
2407,262,101.36794275786909,2028-08-03,Entertainment
2408,262,111.57220996457949,2028-08-04,Clothing
2409,262,86.00723646195485,2028-08-05,Grocery
2410,262,104.61316852073176,2028-08-06,Electronics
2411,262,118.65616206090195,2028-08-07,Electronics
2412,262,98.10887263128045,2028-08-08,Clothing
2413,262,127.9524669723822,2028-08-09,Dining
2414,263,66.45357872182828,2028-08-10,Electronics
2415,263,90.46809018324807,2028-08-11,Clothing
2416,263,263.49993576658795,2028-08-12,Dining
2417,263,141.17276635522322,2028-08-13,Grocery
2418,263,99.1171490094137,2028-08-14,Dining
2419,263,57.6229769586368,2028-08-15,Dining
2420,263,92.578696436955,2028-08-16,Clothing
2421,263,136.97622455737218,2028-08-17,Clothing
2422,263,124.5372246950072,2028-08-18,Grocery
2423,263,35.01093049564,2028-08-19,Clothing
2424,263,40.64430287605223,2028-08-20,Grocery
2425,263,41.61262337906602,2028-08-21,Clothing
2426,263,112.36856182863434,2028-08-22,Electronics
2427,263,41.901129901588625,2028-08-23,Clothing
2428,263,56.40169572798891,2028-08-24,Entertainment
2429,263,84.58378780529081,2028-08-25,Grocery
2430,263,147.08318803648848,2028-08-26,Entertainment
2431,264,114.76826555396076,2028-08-27,Entertainment
2432,264,79.9518833472562,2028-08-28,Electronics
2433,264,129.57574236123105,2028-08-29,Electronics
2434,264,210.49584428458616,2028-08-30,Dining
2435,264,92.95582630564462,2028-08-31,Entertainment
2436,264,47.731085286868506,2028-09-01,Grocery
2437,264,57.367914419726716,2028-09-02,Dining
2438,264,57.10465029312337,2028-09-03,Entertainment
2439,264,63.42705778037288,2028-09-04,Dining
2440,265,77.3638264499624,2028-09-05,Entertainment
2441,265,102.92825883711944,2028-09-06,Electronics
2442,265,44.10038661576085,2028-09-07,Clothing
2443,265,48.27882848228627,2028-09-08,Grocery
2444,265,118.18414062157812,2028-09-09,Clothing
2445,265,71.0114877421673,2028-09-10,Grocery
2446,265,60.05304714934965,2028-09-11,Entertainment
2447,265,81.45337771029367,2028-09-12,Clothing
2448,265,158.44801454399948,2028-09-13,Electronics
2449,265,125.44782947848404,2028-09-14,Electronics
2450,265,121.61646155990083,2028-09-15,Clothing
2451,265,182.97372756295215,2028-09-16,Electronics
2452,265,105.1336751211791,2028-09-17,Dining
2453,265,190.51883401763683,2028-09-18,Grocery
2454,266,197.41524244366585,2028-09-19,Electronics
2455,266,44.80909382111038,2028-09-20,Clothing
2456,266,38.63547691738652,2028-09-21,Electronics
2457,266,55.277150261596105,2028-09-22,Electronics
2458,266,151.41375559445154,2028-09-23,Entertainment
2459,266,82.22251915138781,2028-09-24,Clothing
2460,266,77.53977918757235,2028-09-25,Dining
2461,266,131.13985286110076,2028-09-26,Entertainment
2462,267,69.3213258046502,2028-09-27,Dining
2463,267,99.06567689754766,2028-09-28,Grocery
2464,267,118.15865950858999,2028-09-29,Dining
2465,267,57.74778608845378,2028-09-30,Clothing
2466,267,51.399785693871145,2028-10-01,Electronics
2467,267,92.71769893424919,2028-10-02,Grocery
2468,267,98.14462017532186,2028-10-03,Entertainment
2469,267,126.60930094898302,2028-10-04,Clothing
2470,267,54.59744069576664,2028-10-05,Dining
2471,267,64.36278511939535,2028-10-06,Grocery
2472,268,196.52315227095062,2028-10-07,Dining
2473,268,139.74896999599014,2028-10-08,Grocery
2474,268,85.78402464300835,2028-10-09,Dining
2475,268,149.76874081648273,2028-10-10,Clothing
2476,268,54.699001442033186,2028-10-11,Dining
2477,268,81.24525511928114,2028-10-12,Electronics
2478,268,16.690999335153844,2028-10-13,Grocery
2479,268,97.76595527430015,2028-10-14,Grocery
2480,268,76.98868959901291,2028-10-15,Dining
2481,268,78.25892214851214,2028-10-16,Entertainment
2482,268,123.75903760520659,2028-10-17,Dining
2483,268,140.6283401435211,2028-10-18,Electronics
2484,269,73.19926590471309,2028-10-19,Electronics
2485,269,46.059296590723974,2028-10-20,Electronics
2486,269,41.301276376621445,2028-10-21,Electronics
2487,269,30.46252732357788,2028-10-22,Electronics
2488,269,181.58028825278737,2028-10-23,Dining
2489,269,123.99215474539326,2028-10-24,Entertainment
2490,269,111.90156842823257,2028-10-25,Entertainment
2491,269,68.76013512366332,2028-10-26,Entertainment
2492,269,68.57260282801289,2028-10-27,Grocery
2493,269,142.70061893605077,2028-10-28,Grocery
2494,269,38.72949811557007,2028-10-29,Clothing
2495,269,74.68713097255375,2028-10-30,Electronics
2496,269,151.9427940726016,2028-10-31,Dining
2497,269,74.62499854294302,2028-11-01,Electronics
2498,269,121.14180833789499,2028-11-02,Clothing
2499,269,87.37459272363779,2028-11-03,Grocery
